total_shots_home,total_shots_away,shots_on_target_ratio_home,shots_on_target_ratio_away,average_shots_on_target_distance_home,average_shots_on_target_distance_away,shots_high_xG_home,shots_high_xG_away,shots_inside_area_home,shots_inside_area_away,shots_inside_area_ratio_home,shots_inside_area_ratio_away,shots_foot_home,shots_foot_away,shots_head_home,shots_head_away,shots_other_home,shots_other_away,total_passes_home,total_passes_away,pass_success_ratio_home,pass_success_ratio_away,key_passes_home,key_passes_away,passes_needed_to_make_a_shoot_home,passes_needed_to_make_a_shoot_away,crosses_home,crosses_away,cross_success_ratio_home,cross_success_ratio_away,corners_home,corners_away,interceptions_won_home,interceptions_won_away,recoveries_home,recoveries_away,blocks_home,blocks_away,duels_won_home,duels_won_away,tackles_home,tackles_away,tackles_success_ratio_home,tackles_success_ratio_away,fouls_committed_home,fouls_committed_away,50_50_won_home,50_50_won_away,clearances_home,clearances_away,penaltys_committed_home,penaltys_committed_away,key_errors_home,key_errors_away,miscontrols_home,miscontrols_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,winning_team
12,5,0.3333333333333333,0.8,7.564462619416348,18.65529234569856,2,1,10,2,0.8333333333333334,0.4,6,5,6,0,0,0,590,421,0.8169491525423729,0.7529691211401425,10,3,49.166666666666664,84.2,25,7,0.56,0.2857142857142857,10,0,10,9,0,1,9,20,6,14,12,18,0.5,0.7777777777777778,15,9,0,0,15,30,0,0,0,0,10,12,2,2,0,0,draw
13,22,0.38461538461538464,0.5,19.01177738608067,16.06713924772177,0,6,8,11,0.6153846153846154,0.5,11,21,2,1,0,0,354,574,0.7711864406779662,0.8780487804878049,9,19,27.23076923076923,26.09090909090909,12,21,0.08333333333333333,0.3333333333333333,5,6,4,12,0,0,20,22,11,8,15,12,0.7333333333333333,0.6666666666666666,15,11,0,0,18,14,0,0,0,0,11,15,4,1,0,0,away_team
14,7,0.42857142857142855,0.2857142857142857,18.58151564553651,19.470999670095193,1,1,12,4,0.8571428571428571,0.5714285714285714,11,6,3,1,0,0,614,390,0.8289902280130294,0.6871794871794872,11,5,43.857142857142854,55.714285714285715,17,11,0.4117647058823529,0.2727272727272727,4,3,7,10,0,0,11,25,18,12,26,19,0.6923076923076923,0.631578947368421,15,17,0,0,17,18,0,0,0,0,18,12,2,3,0,0,home_team
8,11,0.375,0.09090909090909091,13.484837213583923,30.754674441456867,2,1,8,6,1.0,0.5454545454545454,7,9,1,2,0,0,559,436,0.7728085867620751,0.7660550458715596,6,6,69.875,39.63636363636363,16,8,0.375,0.125,4,2,5,8,0,0,15,26,21,8,29,10,0.7241379310344828,0.9,17,15,0,0,13,21,0,0,0,0,16,12,3,5,0,0,home_team
10,12,0.4,0.16666666666666666,23.53929455703448,16.83169262314093,0,1,1,9,0.1,0.75,9,8,1,4,0,0,557,429,0.8258527827648114,0.7365967365967366,8,9,55.7,35.75,2,17,0.5,0.23529411764705882,3,10,14,8,0,0,20,9,16,13,25,25,0.64,0.52,12,25,0,0,17,12,0,0,0,0,15,11,2,5,0,0,draw
8,7,0.5,0.42857142857142855,11.576943564780823,18.756805830918722,2,0,7,5,0.875,0.7142857142857143,5,4,3,3,0,0,396,505,0.6262626262626263,0.7663366336633664,6,6,49.5,72.14285714285714,9,15,0.3333333333333333,0.26666666666666666,2,0,10,23,0,0,12,20,18,8,30,14,0.6333333333333333,0.5714285714285714,19,11,0,0,18,25,0,0,0,1,11,17,3,3,0,0,home_team
12,10,0.3333333333333333,0.2,18.622938475231038,12.333577395742596,1,2,7,6,0.5833333333333334,0.6,12,10,0,0,0,0,440,404,0.7181818181818181,0.7004950495049505,8,8,36.666666666666664,40.4,11,19,0.36363636363636365,0.10526315789473684,4,6,6,7,0,0,12,13,11,13,18,28,0.6111111111111112,0.4642857142857143,12,16,0,0,33,41,0,0,0,0,14,11,5,0,0,0,home_team
22,7,0.3181818181818182,0.2857142857142857,15.784418209028178,18.803785016817564,2,1,17,6,0.7727272727272727,0.8571428571428571,19,7,3,0,0,0,686,300,0.8483965014577259,0.6733333333333333,20,6,31.181818181818183,42.857142857142854,17,2,0.5294117647058824,0.0,7,2,3,9,0,1,11,21,12,17,20,24,0.6,0.7083333333333334,12,15,0,1,8,28,0,0,1,0,8,9,3,3,0,0,away_team
18,10,0.2777777777777778,0.5,16.06265367999013,26.071609795249906,3,2,14,5,0.7777777777777778,0.5,17,10,1,0,0,0,629,329,0.8155802861685215,0.6990881458966566,6,8,34.94444444444444,32.9,19,6,0.15789473684210525,0.0,12,3,4,8,0,0,12,17,14,19,25,32,0.56,0.59375,15,21,1,0,12,33,0,0,0,0,12,9,4,3,0,0,draw
9,3,0.4444444444444444,0.3333333333333333,22.225211195789957,7.566372975210776,1,1,5,2,0.5555555555555556,0.6666666666666666,8,2,1,1,0,0,447,666,0.6845637583892618,0.7987987987987988,4,3,49.666666666666664,222.0,13,8,0.38461538461538464,0.125,2,2,17,10,0,0,15,18,24,18,31,29,0.7741935483870968,0.6206896551724138,18,19,1,1,13,31,0,0,0,0,25,19,1,1,0,0,draw
17,17,0.35294117647058826,0.5294117647058824,18.087103084838127,10.390892769506051,2,9,8,14,0.47058823529411764,0.8235294117647058,16,17,1,0,0,0,403,748,0.7915632754342432,0.9251336898395722,11,14,23.705882352941178,44.0,11,7,0.36363636363636365,0.42857142857142855,6,2,5,6,0,0,11,12,10,4,13,11,0.7692307692307693,0.36363636363636365,14,9,0,0,14,20,0,0,0,0,9,9,1,0,0,0,away_team
15,7,0.3333333333333333,0.42857142857142855,17.606367093612313,13.249393489789485,1,1,13,5,0.8666666666666667,0.7142857142857143,9,7,6,0,0,0,552,395,0.7916666666666666,0.7518987341772152,12,4,36.8,56.42857142857143,22,4,0.3181818181818182,1.0,8,2,11,14,0,0,13,27,15,22,25,28,0.6,0.7857142857142857,14,19,0,1,21,30,1,0,0,0,14,17,2,4,0,0,away_team
12,11,0.3333333333333333,0.36363636363636365,14.686149592559754,20.34182386931855,1,1,9,6,0.75,0.5454545454545454,11,9,1,2,0,0,434,390,0.7235023041474654,0.735897435897436,11,6,36.166666666666664,35.45454545454545,15,7,0.2,0.0,7,7,13,12,0,0,17,20,14,11,20,22,0.7,0.5,23,13,0,0,32,33,0,0,0,0,11,8,1,3,0,0,draw
14,18,0.14285714285714285,0.4444444444444444,15.84640257085038,14.422242743577797,2,3,5,13,0.35714285714285715,0.7222222222222222,14,14,0,4,0,0,460,520,0.7369565217391304,0.7807692307692308,10,13,32.857142857142854,28.88888888888889,12,25,0.0,0.4,5,7,18,11,0,0,21,27,12,13,18,20,0.6666666666666666,0.65,11,17,0,0,26,21,0,0,0,0,13,19,2,1,0,0,home_team
13,8,0.46153846153846156,0.25,16.954298470975825,13.785023772220226,0,2,9,4,0.6923076923076923,0.5,8,7,5,1,0,0,745,394,0.825503355704698,0.7030456852791879,10,5,57.30769230769231,49.25,16,10,0.4375,0.2,8,4,11,17,1,0,16,19,17,19,29,27,0.5862068965517241,0.7037037037037037,12,10,0,0,16,32,0,0,0,0,15,14,0,0,0,0,away_team
9,9,0.6666666666666666,0.2222222222222222,9.659183576593835,17.87406420843284,5,1,8,6,0.8888888888888888,0.6666666666666666,8,9,1,0,0,0,549,516,0.8123861566484517,0.7751937984496124,6,4,61.0,57.333333333333336,7,12,0.2857142857142857,0.16666666666666666,6,3,8,11,0,0,33,17,9,12,15,17,0.6,0.7058823529411765,12,9,0,0,14,15,0,1,0,0,16,12,1,2,0,0,home_team
13,14,0.46153846153846156,0.35714285714285715,14.153811123098107,19.72877515697848,5,1,12,9,0.9230769230769231,0.6428571428571429,11,10,2,4,0,0,399,421,0.7493734335839599,0.7743467933491687,9,11,30.692307692307693,30.071428571428573,19,15,0.3684210526315789,0.3333333333333333,3,4,12,5,1,0,8,11,10,5,16,8,0.625,0.625,17,11,1,0,22,33,0,2,0,0,15,12,6,7,0,0,home_team
21,3,0.3333333333333333,0.0,19.827913082641825,120.0,4,0,12,2,0.5714285714285714,0.6666666666666666,15,2,6,1,0,0,492,517,0.806910569105691,0.8220502901353965,16,3,23.428571428571427,172.33333333333334,20,5,0.35,0.2,6,2,6,5,0,0,12,14,15,2,20,7,0.75,0.2857142857142857,17,14,2,0,17,21,0,0,0,1,14,10,2,3,0,0,home_team
20,5,0.3,0.4,16.716988583237057,24.32218481394611,2,0,13,3,0.65,0.6,17,5,3,0,0,0,746,489,0.8552278820375335,0.8016359918200409,16,2,37.3,97.8,24,3,0.08333333333333333,0.3333333333333333,11,1,11,12,0,0,14,24,9,12,13,19,0.6923076923076923,0.631578947368421,11,11,0,0,6,27,0,0,0,0,8,14,2,1,0,0,home_team
10,19,0.5,0.42105263157894735,20.25038498378301,20.172471963970878,1,1,7,10,0.7,0.5263157894736842,10,16,0,3,0,0,338,590,0.636094674556213,0.7661016949152543,7,16,33.8,31.05263157894737,13,32,0.3076923076923077,0.3125,4,9,10,4,0,0,20,13,10,7,19,11,0.5263157894736842,0.6363636363636364,20,8,0,0,27,11,0,0,0,0,12,14,2,1,0,0,draw
13,8,0.23076923076923078,0.125,15.750133083598413,28.832100166307693,1,0,8,3,0.6153846153846154,0.375,7,7,6,1,0,0,415,337,0.7397590361445783,0.6646884272997032,8,2,31.923076923076923,42.125,13,5,0.23076923076923078,0.4,8,5,8,6,0,0,12,14,10,17,21,27,0.47619047619047616,0.6296296296296297,24,18,0,0,19,21,0,0,0,0,12,14,5,4,0,0,home_team
11,16,0.5454545454545454,0.25,18.84313747432699,12.209739435522598,2,3,6,10,0.5454545454545454,0.625,9,12,2,4,0,0,387,589,0.6873385012919897,0.8132427843803056,8,12,35.18181818181818,36.8125,11,10,0.36363636363636365,0.3,4,6,11,4,0,0,18,20,14,11,26,16,0.5384615384615384,0.6875,18,10,0,1,15,15,0,0,0,0,16,21,6,1,0,0,away_team
14,7,0.2857142857142857,0.5714285714285714,27.198359851969705,20.874773470316967,2,0,8,3,0.5714285714285714,0.42857142857142855,12,5,2,2,0,0,432,483,0.6759259259259259,0.7287784679089027,8,6,30.857142857142858,69.0,17,7,0.23529411764705882,0.14285714285714285,10,4,9,7,1,0,22,25,17,20,30,28,0.5666666666666667,0.7142857142857143,6,17,0,0,10,27,0,0,0,0,14,8,3,3,0,0,home_team
18,5,0.5555555555555556,0.8,14.58847040315147,21.04466215284161,5,1,14,2,0.7777777777777778,0.4,15,5,3,0,0,0,370,536,0.754054054054054,0.8488805970149254,13,4,20.555555555555557,107.2,9,4,0.3333333333333333,0.0,8,2,15,12,0,0,8,11,10,14,16,18,0.625,0.7777777777777778,15,15,1,0,12,25,0,0,1,0,9,18,4,1,0,0,draw
8,7,0.375,0.2857142857142857,19.90746640589786,22.411486124163858,0,1,3,6,0.375,0.8571428571428571,8,3,0,4,0,0,437,600,0.7162471395881007,0.7916666666666666,6,6,54.625,85.71428571428571,6,10,0.3333333333333333,0.3,3,5,4,15,0,0,26,20,19,8,24,21,0.8333333333333334,0.38095238095238093,17,13,0,2,19,14,0,0,0,0,10,14,4,1,0,0,draw
16,12,0.25,0.25,15.924401804839393,15.678313245711463,3,1,10,7,0.625,0.5833333333333334,15,10,1,2,0,0,596,365,0.8120805369127517,0.6794520547945205,10,7,37.25,30.416666666666668,12,11,0.5,0.2727272727272727,4,4,8,10,0,0,14,18,12,6,22,14,0.5454545454545454,0.42857142857142855,14,22,0,1,31,20,0,1,0,0,16,13,2,3,0,0,home_team
23,4,0.34782608695652173,0.5,12.27754610278648,13.184821681595498,7,1,16,3,0.6956521739130435,0.75,19,4,4,0,0,0,744,291,0.8709677419354839,0.6735395189003437,14,3,32.34782608695652,72.75,12,5,0.3333333333333333,0.2,6,1,2,5,0,0,15,16,5,12,9,20,0.5555555555555556,0.65,11,13,0,0,14,24,0,3,0,1,2,9,0,4,0,0,home_team
15,12,0.6,0.4166666666666667,17.744630171694766,19.98010025214798,0,3,10,8,0.6666666666666666,0.6666666666666666,11,11,4,0,0,1,637,391,0.8524332810047096,0.7749360613810742,13,7,42.46666666666667,32.583333333333336,9,7,0.2222222222222222,0.42857142857142855,5,5,11,10,0,0,12,13,10,11,16,16,0.625,0.6875,17,16,0,0,12,14,0,0,0,0,15,21,4,4,0,0,home_team
9,9,0.2222222222222222,0.1111111111111111,11.190801865798093,21.28097742116184,0,0,8,5,0.8888888888888888,0.5555555555555556,6,9,3,0,0,0,449,489,0.6636971046770601,0.689161554192229,5,6,49.888888888888886,54.333333333333336,8,9,0.0,0.1111111111111111,11,7,13,10,0,0,16,17,12,11,20,17,0.6,0.6470588235294118,20,12,0,1,26,28,0,0,0,0,22,6,0,1,0,0,draw
11,5,0.18181818181818182,0.4,10.193971524998691,15.549131180906052,1,1,5,4,0.45454545454545453,0.8,10,5,1,0,0,0,500,395,0.702,0.6481012658227848,7,5,45.45454545454545,79.0,15,11,0.13333333333333333,0.2727272727272727,7,2,11,11,0,0,10,18,14,6,18,9,0.7777777777777778,0.6666666666666666,14,19,1,0,23,22,0,1,0,1,12,12,1,5,0,1,home_team
11,18,0.36363636363636365,0.3333333333333333,25.021200679849514,15.488185528995382,0,1,6,12,0.5454545454545454,0.6666666666666666,9,12,2,6,0,0,461,534,0.7310195227765727,0.7940074906367042,9,15,41.90909090909091,29.666666666666668,13,17,0.38461538461538464,0.29411764705882354,6,6,11,8,0,0,17,24,12,9,20,14,0.6,0.6428571428571429,19,18,0,0,21,22,0,0,0,0,15,12,4,4,0,0,away_team
12,7,0.5,0.0,17.077408253714882,120.0,2,1,7,3,0.5833333333333334,0.42857142857142855,10,6,2,1,0,0,352,502,0.6875,0.7569721115537849,7,4,29.333333333333332,71.71428571428571,10,14,0.1,0.21428571428571427,4,2,15,6,0,0,17,19,15,12,27,17,0.5555555555555556,0.7058823529411765,23,19,1,0,23,18,0,0,0,0,14,9,3,3,0,0,home_team
15,9,0.3333333333333333,0.5555555555555556,25.6656962830943,18.415830483958217,0,1,4,7,0.26666666666666666,0.7777777777777778,14,9,1,0,0,0,456,397,0.7478070175438597,0.7405541561712846,7,9,30.4,44.111111111111114,14,9,0.07142857142857142,0.5555555555555556,8,5,8,8,0,0,22,22,21,9,28,15,0.75,0.6,8,21,1,0,24,31,0,0,0,0,22,17,3,6,0,0,away_team
12,13,0.5,0.15384615384615385,20.372557616735705,14.564204368108332,1,1,6,5,0.5,0.38461538461538464,12,11,0,2,0,0,355,547,0.6197183098591549,0.753199268738574,10,10,29.583333333333332,42.07692307692308,11,13,0.0,0.23076923076923078,5,7,9,17,1,0,32,17,18,9,33,20,0.5454545454545454,0.45,16,14,1,1,36,19,0,0,0,1,16,16,1,1,0,0,home_team
24,11,0.4166666666666667,0.45454545454545453,15.444404086765164,12.989220618388083,3,4,18,10,0.75,0.9090909090909091,16,10,8,1,0,0,515,379,0.7339805825242719,0.6886543535620053,18,10,21.458333333333332,34.45454545454545,16,10,0.5,0.5,13,7,8,6,0,0,24,25,15,5,20,12,0.75,0.4166666666666667,19,12,0,0,18,42,0,0,0,0,17,12,2,4,0,0,home_team
7,8,0.14285714285714285,0.375,20.120636172845032,18.15194943789716,0,1,2,6,0.2857142857142857,0.75,7,8,0,0,0,0,616,504,0.8392857142857143,0.8075396825396826,6,6,88.0,63.0,27,10,0.14814814814814814,0.2,9,3,13,5,0,0,20,17,11,18,17,23,0.6470588235294118,0.782608695652174,17,13,0,1,11,22,0,0,1,0,16,12,1,2,0,0,away_team
3,12,1.0,0.4166666666666667,16.146142755158962,18.9992971934059,0,1,2,3,0.6666666666666666,0.25,2,12,1,0,0,0,412,493,0.7063106796116505,0.77079107505071,3,5,137.33333333333334,41.083333333333336,15,6,0.2,0.0,1,5,16,14,1,0,13,14,13,10,21,18,0.6190476190476191,0.5555555555555556,17,20,0,0,20,16,0,0,2,0,11,18,2,2,0,0,home_team
2,12,0.5,0.3333333333333333,12.781236246936365,12.991722914201002,0,3,1,10,0.5,0.8333333333333334,1,11,1,1,0,0,278,777,0.7122302158273381,0.8854568854568855,2,11,139.0,64.75,0,24,0.0,0.3333333333333333,2,4,4,6,0,0,18,7,13,12,18,18,0.7222222222222222,0.6666666666666666,12,13,0,0,39,15,0,0,0,0,13,12,5,3,0,0,away_team
14,11,0.42857142857142855,0.45454545454545453,18.37569142870634,16.028144142541468,3,3,6,8,0.42857142857142855,0.7272727272727273,12,10,2,1,0,0,389,642,0.712082262210797,0.82398753894081,8,7,27.785714285714285,58.36363636363637,12,13,0.25,0.15384615384615385,4,3,9,8,0,0,13,19,8,10,15,14,0.5333333333333333,0.7142857142857143,12,11,0,0,29,26,0,0,0,0,16,13,3,2,0,0,home_team
11,17,0.45454545454545453,0.29411764705882354,21.756912785389275,18.415409424875296,1,2,4,11,0.36363636363636365,0.6470588235294118,9,14,2,3,0,0,618,516,0.8155339805825242,0.7829457364341085,9,12,56.18181818181818,30.352941176470587,9,23,0.4444444444444444,0.30434782608695654,4,5,14,11,0,0,19,18,7,10,12,20,0.5833333333333334,0.5,10,11,0,0,20,10,0,0,0,0,7,9,1,1,0,0,home_team
22,6,0.4090909090909091,0.5,14.730467438752653,25.871011326216607,4,2,16,3,0.7272727272727273,0.5,21,5,1,1,0,0,612,436,0.7630718954248366,0.7018348623853211,10,5,27.818181818181817,72.66666666666667,23,5,0.30434782608695654,0.2,8,2,7,15,0,1,15,33,15,3,18,12,0.8333333333333334,0.25,16,12,0,0,9,23,0,0,0,0,20,16,1,3,0,0,draw
15,17,0.5333333333333333,0.4117647058823529,12.825677876467235,19.896208346382622,4,3,11,10,0.7333333333333333,0.5882352941176471,11,17,4,0,0,0,572,636,0.8409090909090909,0.889937106918239,14,12,38.13333333333333,37.411764705882355,18,17,0.3888888888888889,0.4117647058823529,5,8,8,13,0,0,14,11,20,9,27,15,0.7407407407407407,0.6,12,14,0,0,20,15,0,0,1,1,14,20,1,4,0,1,home_team
4,9,0.5,0.3333333333333333,40.868551600431346,30.60366810176403,0,0,1,5,0.25,0.5555555555555556,4,5,0,4,0,0,687,458,0.8413391557496361,0.7205240174672489,3,7,171.75,50.888888888888886,4,17,0.25,0.47058823529411764,2,2,13,10,0,0,14,12,10,16,17,19,0.6470588235294118,0.8421052631578947,12,21,0,1,10,4,0,0,0,0,23,9,1,1,0,0,draw
19,9,0.42105263157894735,0.3333333333333333,17.180243263515663,15.964935408508095,1,1,13,5,0.6842105263157895,0.5555555555555556,16,9,3,0,0,0,464,337,0.7478448275862069,0.6498516320474778,14,9,24.42105263157895,37.44444444444444,15,14,0.26666666666666666,0.07142857142857142,7,3,11,11,0,1,12,23,9,17,14,26,0.6428571428571429,0.6538461538461539,15,15,1,0,11,28,0,0,0,0,11,11,3,3,0,0,draw
12,17,0.5,0.29411764705882354,19.918228565387786,15.045258939186724,1,1,8,10,0.6666666666666666,0.5882352941176471,8,13,4,4,0,0,357,590,0.6638655462184874,0.7457627118644068,10,14,29.75,34.705882352941174,11,32,0.45454545454545453,0.4375,5,11,7,14,0,0,23,20,11,10,19,20,0.5789473684210527,0.5,8,17,0,0,62,12,0,0,0,1,7,16,2,1,1,0,home_team
12,11,0.5,0.6363636363636364,15.547794818324745,14.402703058115799,2,3,10,6,0.8333333333333334,0.5454545454545454,12,9,0,2,0,0,522,341,0.7854406130268199,0.718475073313783,7,8,43.5,31.0,12,7,0.3333333333333333,0.42857142857142855,5,4,12,5,0,0,11,22,13,12,21,17,0.6190476190476191,0.7058823529411765,23,12,0,0,21,17,1,0,1,0,13,12,4,1,0,0,away_team
11,8,0.36363636363636365,0.5,22.66546834908302,24.709895852634695,0,1,6,4,0.5454545454545454,0.5,10,8,1,0,0,0,652,360,0.8542944785276073,0.7194444444444444,5,5,59.27272727272727,45.0,20,1,0.2,1.0,8,5,7,6,0,0,13,17,5,13,7,19,0.7142857142857143,0.6842105263157895,14,4,0,0,7,21,0,0,0,0,13,5,3,1,0,0,away_team
12,13,0.25,0.38461538461538464,15.615192443165435,23.62643364911841,1,0,6,5,0.5,0.38461538461538464,9,13,3,0,0,0,580,464,0.7724137931034483,0.7327586206896551,8,9,48.333333333333336,35.69230769230769,3,9,0.3333333333333333,0.2222222222222222,4,3,10,3,0,1,12,18,13,9,23,19,0.5652173913043478,0.47368421052631576,12,10,2,0,25,12,0,0,0,1,13,16,0,2,0,0,home_team
14,4,0.5,0.5,11.919220316692716,14.797766472347654,4,1,10,3,0.7142857142857143,0.75,12,3,2,1,0,0,625,308,0.8672,0.7012987012987013,9,2,44.642857142857146,77.0,14,6,0.14285714285714285,0.16666666666666666,8,0,2,5,0,0,20,18,8,21,12,31,0.6666666666666666,0.6774193548387096,15,34,0,0,8,30,0,0,0,2,10,15,2,7,0,0,home_team
14,12,0.5714285714285714,0.5833333333333334,19.895883853923333,13.642813349572068,3,2,11,8,0.7857142857142857,0.6666666666666666,12,10,2,2,0,0,353,617,0.7308781869688386,0.8508914100486223,10,10,25.214285714285715,51.416666666666664,14,11,0.2857142857142857,0.18181818181818182,3,6,14,11,0,0,17,15,10,7,14,8,0.7142857142857143,0.875,18,13,0,0,12,24,0,1,0,0,14,12,1,1,0,0,home_team
10,16,0.2,0.3125,12.776699841121523,16.2710476065772,1,2,3,9,0.3,0.5625,9,13,1,3,0,0,489,698,0.820040899795501,0.8810888252148997,10,9,48.9,43.625,8,20,0.0,0.25,4,8,15,17,0,1,18,15,15,9,22,17,0.6818181818181818,0.5294117647058824,6,12,0,0,20,16,0,0,0,0,9,9,1,3,0,0,away_team
7,12,0.14285714285714285,0.8333333333333334,18.916923639957957,14.282228057369455,0,3,2,7,0.2857142857142857,0.5833333333333334,6,9,1,3,0,0,316,595,0.7341772151898734,0.8638655462184874,4,10,45.142857142857146,49.583333333333336,8,19,0.125,0.3157894736842105,5,6,7,5,0,0,8,13,10,17,16,23,0.625,0.7391304347826086,17,10,1,1,18,27,0,0,0,1,6,6,5,2,0,0,away_team
10,13,0.7,0.6153846153846154,15.899428992965216,20.179602557261916,3,2,9,6,0.9,0.46153846153846156,9,12,1,1,0,0,485,474,0.7154639175257732,0.6877637130801688,9,11,48.5,36.46153846153846,13,17,0.3076923076923077,0.23529411764705882,3,4,10,6,0,0,17,17,9,15,12,23,0.75,0.6521739130434783,11,16,0,0,27,14,1,0,0,0,16,20,4,3,0,0,home_team
16,11,0.375,0.45454545454545453,16.402260460253085,23.929758981631814,3,1,11,4,0.6875,0.36363636363636365,16,11,0,0,0,0,573,521,0.8307155322862129,0.8464491362763915,12,8,35.8125,47.36363636363637,20,2,0.4,0.0,4,1,14,4,0,0,7,12,11,5,16,10,0.6875,0.5,12,9,0,0,5,23,0,0,0,0,16,17,1,2,0,0,home_team
19,11,0.47368421052631576,0.18181818181818182,20.30561835389772,11.174432510505296,2,3,9,6,0.47368421052631576,0.5454545454545454,19,9,0,2,0,0,572,466,0.8129370629370629,0.7489270386266095,13,3,30.105263157894736,42.36363636363637,12,13,0.16666666666666666,0.07692307692307693,9,3,11,4,0,0,19,17,10,13,21,20,0.47619047619047616,0.65,15,11,0,0,21,15,1,0,0,0,8,11,1,3,0,0,home_team
7,14,0.7142857142857143,0.35714285714285715,11.946111480096738,14.763685908857976,3,2,6,7,0.8571428571428571,0.5,5,9,2,5,0,0,550,378,0.82,0.7513227513227513,6,13,78.57142857142857,27.0,12,18,0.16666666666666666,0.3888888888888889,3,2,2,7,0,0,12,13,13,13,25,15,0.52,0.8666666666666667,12,32,0,0,13,9,0,1,0,0,13,12,1,8,0,1,home_team
14,8,0.5,0.5,14.678621611652124,19.021285367868387,3,2,10,4,0.7142857142857143,0.5,12,6,2,2,0,0,569,437,0.8066783831282952,0.7528604118993135,9,6,40.642857142857146,54.625,14,8,0.14285714285714285,0.125,7,6,12,11,1,0,20,16,12,17,21,28,0.5714285714285714,0.6071428571428571,15,12,0,0,13,14,0,0,0,2,13,16,1,3,1,2,home_team
11,7,0.45454545454545453,0.5714285714285714,15.067910826237432,19.170497874120336,1,0,5,4,0.45454545454545453,0.5714285714285714,8,6,3,1,0,0,501,584,0.7524950099800399,0.8287671232876712,8,2,45.54545454545455,83.42857142857143,16,7,0.3125,0.2857142857142857,4,4,16,10,0,0,17,20,21,11,30,21,0.7,0.5238095238095238,16,17,0,0,17,21,0,0,1,0,13,16,4,5,0,0,home_team
8,15,0.0,0.4666666666666667,120.0,18.987703522490442,1,1,5,7,0.625,0.4666666666666667,6,13,2,2,0,0,489,475,0.7505112474437627,0.7410526315789474,6,11,61.125,31.666666666666668,5,17,0.2,0.23529411764705882,4,6,9,15,0,0,20,23,11,12,23,19,0.4782608695652174,0.631578947368421,18,15,0,0,21,15,0,0,0,0,9,17,2,2,0,0,away_team
